LDR1,LDR2,Voltage,Temp,Humid,timestamp
952.0,952.0,4.57,25.0,48.0,2025-04-29 17:32:57
952.0,952.0,4.44,25.3,48.0,2025-04-29 17:32:58
952.0,952.0,4.42,25.3,48.0,2025-04-29 17:32:59
952.0,952.0,4.41,25.8,48.0,2025-04-29 17:33:00
952.0,952.0,4.42,25.8,48.0,2025-04-29 17:33:01
951.0,952.0,4.38,25.1,48.0,2025-04-29 17:33:02
951.0,952.0,4.4,25.1,48.0,2025-04-29 17:33:03
951.0,951.0,4.4,25.8,48.0,2025-04-29 17:33:04
951.0,951.0,4.4,25.8,48.0,2025-04-29 17:33:05
951.0,951.0,4.46,25.9,48.0,2025-04-29 17:33:07
952.0,951.0,4.48,25.9,48.0,2025-04-29 17:33:08
952.0,952.0,4.45,25.6,48.0,2025-04-29 17:33:09
952.0,952.0,4.41,25.6,48.0,2025-04-29 17:33:10
952.0,952.0,4.42,25.3,48.0,2025-04-29 17:33:11
952.0,952.0,4.45,25.3,48.0,2025-04-29 17:33:12
952.0,952.0,4.41,25.8,48.0,2025-04-29 17:33:13
952.0,952.0,4.34,25.8,48.0,2025-04-29 17:33:14
951.0,952.0,4.43,25.5,48.0,2025-04-29 17:33:15
951.0,952.0,4.49,25.5,48.0,2025-04-29 17:33:17
952.0,952.0,4.57,25.2,48.0,2025-04-29 17:33:18
952.0,952.0,4.36,25.2,48.0,2025-04-29 17:33:19
952.0,952.0,4.42,25.0,48.0,2025-04-29 17:33:20
952.0,952.0,4.43,25.0,48.0,2025-04-29 17:33:21
952.0,952.0,4.39,25.6,48.0,2025-04-29 17:33:22
952.0,952.0,4.41,25.6,48.0,2025-04-29 17:33:23
951.0,952.0,4.42,25.2,48.0,2025-04-29 17:33:24
951.0,951.0,4.39,25.2,48.0,2025-04-29 17:33:25
952.0,951.0,4.41,25.3,48.0,2025-04-29 17:33:26
951.0,951.0,4.46,25.3,48.0,2025-04-29 17:33:28
952.0,952.0,4.42,25.9,48.0,2025-04-29 17:33:29
952.0,952.0,4.4,25.9,48.0,2025-04-29 17:33:30
952.0,952.0,4.46,25.7,48.0,2025-04-29 17:33:31
952.0,952.0,4.43,25.7,48.0,2025-04-29 17:33:32
952.0,952.0,4.42,25.7,48.0,2025-04-29 17:33:33
952.0,952.0,4.44,25.7,48.0,2025-04-29 17:33:34
952.0,952.0,4.42,25.5,48.0,2025-04-29 17:33:35
952.0,952.0,4.42,25.5,48.0,2025-04-29 17:33:37
951.0,952.0,4.53,25.8,48.0,2025-04-29 17:33:38
951.0,951.0,4.39,25.8,48.0,2025-04-29 17:33:39
951.0,951.0,4.41,25.7,48.0,2025-04-29 17:33:40
952.0,952.0,4.55,25.7,48.0,2025-04-29 17:33:41
952.0,952.0,4.34,25.8,48.0,2025-04-29 17:33:42
952.0,952.0,4.39,25.8,48.0,2025-04-29 17:33:43
952.0,952.0,4.42,25.6,48.0,2025-04-29 17:33:44
952.0,952.0,4.45,25.6,48.0,2025-04-29 17:33:45
952.0,952.0,4.35,25.7,48.0,2025-04-29 17:33:46
952.0,952.0,4.43,25.7,48.0,2025-04-29 17:33:47
952.0,952.0,4.42,25.7,48.0,2025-04-29 17:33:49
952.0,952.0,4.44,25.7,48.0,2025-04-29 17:33:50
952.0,952.0,4.44,25.5,48.0,2025-04-29 17:33:51
952.0,952.0,4.48,25.5,48.0,2025-04-29 17:33:52
952.0,952.0,4.46,25.3,48.0,2025-04-29 17:33:53
951.0,952.0,4.46,25.3,48.0,2025-04-29 17:33:54
952.0,952.0,4.44,25.3,48.0,2025-04-29 17:33:55
951.0,952.0,4.46,25.3,48.0,2025-04-29 17:33:56
952.0,952.0,4.39,25.4,48.0,2025-04-29 17:33:57
952.0,952.0,4.46,25.4,48.0,2025-04-29 17:33:58
952.0,952.0,4.46,25.5,48.0,2025-04-29 17:33:59
952.0,952.0,4.44,25.5,48.0,2025-04-29 17:34:01
952.0,952.0,4.55,25.5,48.0,2025-04-29 17:34:02
952.0,952.0,4.41,25.5,48.0,2025-04-29 17:34:03
952.0,952.0,4.38,25.2,48.0,2025-04-29 17:34:04
952.0,952.0,4.51,25.2,48.0,2025-04-29 17:34:05
951.0,952.0,4.38,25.1,48.0,2025-04-29 17:34:06
951.0,950.0,4.57,25.1,48.0,2025-04-29 17:34:07
637.0,772.0,3.62,27.7,51.0,2025-04-30 16:06:42
637.0,772.0,3.64,27.7,51.0,2025-04-30 16:06:43
637.0,772.0,3.56,27.3,51.0,2025-04-30 16:06:45
637.0,772.0,3.65,27.3,51.0,2025-04-30 16:06:46
632.0,770.0,3.16,27.1,51.0,2025-04-30 16:06:47
626.0,772.0,1.43,27.1,51.0,2025-04-30 16:06:48
624.0,772.0,1.83,27.3,51.0,2025-04-30 16:06:49
641.0,772.0,4.2,27.3,51.0,2025-04-30 16:06:50
637.0,774.0,2.89,27.2,51.0,2025-04-30 16:06:51
638.0,773.0,3.48,27.2,51.0,2025-04-30 16:06:52
637.0,772.0,3.99,27.4,51.0,2025-04-30 16:06:53
637.0,773.0,3.17,27.4,51.0,2025-04-30 16:06:54
638.0,773.0,4.18,27.8,51.0,2025-04-30 16:06:55
628.0,772.0,4.05,27.8,51.0,2025-04-30 16:06:56
629.0,772.0,3.7,27.7,51.0,2025-04-30 16:06:57
630.0,772.0,3.85,27.7,51.0,2025-04-30 16:06:58
630.0,772.0,3.78,27.1,51.0,2025-04-30 16:06:59
630.0,772.0,3.76,27.1,51.0,2025-04-30 16:07:00
629.0,772.0,3.62,27.1,51.0,2025-04-30 16:07:01
630.0,772.0,3.59,27.1,51.0,2025-04-30 16:07:02
629.0,772.0,3.68,27.1,51.0,2025-04-30 16:07:03
629.0,772.0,3.7,27.1,51.0,2025-04-30 16:07:04
629.0,772.0,3.64,27.2,51.0,2025-04-30 16:07:06
628.0,771.0,3.63,27.2,51.0,2025-04-30 16:07:07
627.0,771.0,3.61,27.4,51.0,2025-04-30 16:07:08
627.0,771.0,3.66,27.4,51.0,2025-04-30 16:07:09
627.0,771.0,3.65,27.0,51.0,2025-04-30 16:07:10
627.0,771.0,3.69,27.0,51.0,2025-04-30 16:07:11
626.0,771.0,3.62,27.7,51.0,2025-04-30 16:07:12
625.0,771.0,3.62,27.7,51.0,2025-04-30 16:07:13
625.0,771.0,3.66,27.2,51.0,2025-04-30 16:07:14
624.0,770.0,3.66,27.2,51.0,2025-04-30 16:07:15
624.0,770.0,3.71,27.6,51.0,2025-04-30 16:07:16
623.0,770.0,3.56,27.6,51.0,2025-04-30 16:07:17
623.0,770.0,3.64,27.5,51.0,2025-04-30 16:07:18
623.0,771.0,3.66,27.5,51.0,2025-04-30 16:07:19
620.0,770.0,3.43,27.8,51.0,2025-04-30 16:07:20
618.0,771.0,1.58,27.8,51.0,2025-04-30 16:07:22
629.0,765.0,3.31,27.7,51.0,2025-04-30 16:07:23
632.0,765.0,3.82,27.7,51.0,2025-04-30 16:07:24
633.0,764.0,3.84,27.1,51.0,2025-04-30 16:07:25
634.0,763.0,3.77,27.1,51.0,2025-04-30 16:07:26
634.0,764.0,3.83,27.3,51.0,2025-04-30 16:07:27
635.0,764.0,3.72,27.3,51.0,2025-04-30 16:07:28
635.0,764.0,3.75,27.2,51.0,2025-04-30 16:07:30
635.0,764.0,3.76,27.2,51.0,2025-04-30 16:07:31
635.0,763.0,3.63,27.7,51.0,2025-04-30 16:07:32
636.0,763.0,3.6,27.7,51.0,2025-04-30 16:07:33
636.0,762.0,3.7,27.2,51.0,2025-04-30 16:07:34
636.0,762.0,3.69,27.2,51.0,2025-04-30 16:07:35
636.0,762.0,3.63,27.6,51.0,2025-04-30 16:07:36
635.0,762.0,3.63,27.6,51.0,2025-04-30 16:07:37
637.0,762.0,3.85,27.6,51.0,2025-04-30 16:07:38
637.0,762.0,3.75,27.6,51.0,2025-04-30 16:07:39
635.0,763.0,3.62,27.6,51.0,2025-04-30 16:07:40
635.0,762.0,3.61,27.6,51.0,2025-04-30 16:07:41
635.0,762.0,3.68,27.6,51.0,2025-04-30 16:07:42
634.0,762.0,3.66,27.6,51.0,2025-04-30 16:07:43
634.0,761.0,3.58,27.6,51.0,2025-04-30 16:07:44
634.0,762.0,3.59,27.6,51.0,2025-04-30 16:07:45
633.0,761.0,3.61,27.6,51.0,2025-04-30 16:07:46
633.0,761.0,3.61,27.6,51.0,2025-04-30 16:07:47
634.0,762.0,3.64,27.6,51.0,2025-04-30 16:07:48
634.0,761.0,3.64,27.6,51.0,2025-04-30 16:07:50
633.0,761.0,3.45,27.6,51.0,2025-04-30 16:07:51
633.0,761.0,3.56,27.6,51.0,2025-04-30 16:07:52
633.0,761.0,3.66,27.6,51.0,2025-04-30 16:07:53
633.0,760.0,3.66,27.6,51.0,2025-04-30 16:07:54
633.0,761.0,3.66,27.6,51.0,2025-04-30 16:07:55
632.0,760.0,3.64,27.6,51.0,2025-04-30 16:07:56
631.0,760.0,3.64,27.6,51.0,2025-04-30 16:07:57
631.0,760.0,3.61,27.6,51.0,2025-04-30 16:07:58
632.0,760.0,3.76,27.6,51.0,2025-04-30 16:08:00
631.0,760.0,3.63,27.6,51.0,2025-04-30 16:08:01
631.0,760.0,3.58,27.6,51.0,2025-04-30 16:08:02
631.0,760.0,3.58,27.6,51.0,2025-04-30 16:08:03
632.0,760.0,3.64,27.6,51.0,2025-04-30 16:08:04
632.0,760.0,3.64,27.6,51.0,2025-04-30 16:08:05
633.0,761.0,3.59,27.7,51.0,2025-04-30 16:08:06
633.0,760.0,3.6,27.7,51.0,2025-04-30 16:08:07
633.0,760.0,3.61,27.3,51.0,2025-04-30 16:08:08
634.0,760.0,3.64,27.3,51.0,2025-04-30 16:08:09
635.0,760.0,3.7,27.3,51.0,2025-04-30 16:08:10
631.0,760.0,3.64,27.3,51.0,2025-04-30 16:08:11
630.0,760.0,3.57,27.2,51.0,2025-04-30 16:08:13
629.0,760.0,3.53,27.2,51.0,2025-04-30 16:08:14
628.0,759.0,3.65,27.6,51.0,2025-04-30 16:08:15
622.0,757.0,2.51,27.6,51.0,2025-04-30 16:08:17
627.0,760.0,3.78,27.5,51.0,2025-04-30 16:08:18
628.0,758.0,3.71,27.5,51.0,2025-04-30 16:08:19
628.0,758.0,3.7,27.2,51.0,2025-04-30 16:08:20
628.0,758.0,3.66,27.2,51.0,2025-04-30 16:08:21
630.0,758.0,3.82,27.5,51.0,2025-04-30 16:08:22
628.0,758.0,3.69,27.5,51.0,2025-04-30 16:08:23
627.0,758.0,3.57,27.8,51.0,2025-04-30 16:08:24
627.0,758.0,3.59,27.8,51.0,2025-04-30 16:08:26
627.0,758.0,3.69,27.7,51.0,2025-04-30 16:08:27
627.0,757.0,3.68,27.7,51.0,2025-04-30 16:08:28
626.0,757.0,3.55,27.6,51.0,2025-04-30 16:08:29
626.0,757.0,3.55,27.6,51.0,2025-04-30 16:08:30
626.0,757.0,3.57,27.5,51.0,2025-04-30 16:08:31
626.0,757.0,3.58,27.5,51.0,2025-04-30 16:08:32
627.0,757.0,3.64,27.6,51.0,2025-04-30 16:08:33
627.0,758.0,3.63,27.6,51.0,2025-04-30 16:08:34
627.0,758.0,3.58,27.5,51.0,2025-04-30 16:08:35
628.0,757.0,3.57,27.5,51.0,2025-04-30 16:08:36
628.0,757.0,3.64,27.6,51.0,2025-04-30 16:08:37
627.0,757.0,3.65,27.6,51.0,2025-04-30 16:08:39
627.0,757.0,3.57,27.6,51.0,2025-04-30 16:08:40
627.0,757.0,3.55,27.6,51.0,2025-04-30 16:08:41
627.0,757.0,3.58,27.4,51.0,2025-04-30 16:08:42
628.0,757.0,3.59,27.4,51.0,2025-04-30 16:08:43
629.0,757.0,3.76,27.9,51.0,2025-04-30 16:08:44
628.0,757.0,3.59,27.9,51.0,2025-04-30 16:08:45
628.0,757.0,3.54,27.2,51.0,2025-04-30 16:08:46
629.0,757.0,3.52,27.2,51.0,2025-04-30 16:08:48
629.0,757.0,3.64,27.5,51.0,2025-04-30 16:08:49
628.0,757.0,3.67,27.5,51.0,2025-04-30 16:08:50
629.0,757.0,3.54,27.6,51.0,2025-04-30 16:08:51
629.0,757.0,3.57,27.6,51.0,2025-04-30 16:08:52
628.0,758.0,3.61,27.6,51.0,2025-04-30 16:08:53
628.0,757.0,3.6,27.6,51.0,2025-04-30 16:08:54
629.0,757.0,3.59,27.6,51.0,2025-04-30 16:08:55
629.0,757.0,3.61,27.6,51.0,2025-04-30 16:08:56
628.0,757.0,3.57,27.6,51.0,2025-04-30 16:08:57
629.0,757.0,3.58,27.6,51.0,2025-04-30 16:08:58
629.0,757.0,3.65,27.6,51.0,2025-04-30 16:08:59
629.0,758.0,3.64,27.6,51.0,2025-04-30 16:09:00
629.0,757.0,3.56,27.6,51.0,2025-04-30 16:09:02
629.0,757.0,3.55,27.6,51.0,2025-04-30 16:09:03
629.0,757.0,3.62,27.5,51.0,2025-04-30 16:09:04
629.0,757.0,3.6,27.5,51.0,2025-04-30 16:09:05
630.0,757.0,3.74,27.7,51.0,2025-04-30 16:09:06
629.0,757.0,3.57,27.7,51.0,2025-04-30 16:09:07
629.0,758.0,3.54,27.6,51.0,2025-04-30 16:09:08
630.0,757.0,3.54,27.6,51.0,2025-04-30 16:09:09
630.0,758.0,3.64,27.5,51.0,2025-04-30 16:09:10
630.0,758.0,3.63,27.5,51.0,2025-04-30 16:09:11
630.0,758.0,3.56,27.2,51.0,2025-04-30 16:09:12
631.0,758.0,3.56,27.2,51.0,2025-04-30 16:09:13
630.0,757.0,3.63,27.5,51.0,2025-04-30 16:09:14
631.0,758.0,3.71,27.5,51.0,2025-04-30 16:09:15
628.0,756.0,3.11,27.7,51.0,2025-04-30 16:09:16
627.0,758.0,3.58,27.7,51.0,2025-04-30 16:09:17
628.0,757.0,3.53,27.3,51.0,2025-04-30 16:09:18
628.0,757.0,3.58,27.3,51.0,2025-04-30 16:09:20
627.0,756.0,3.44,27.3,51.0,2025-04-30 16:09:21
628.0,756.0,3.66,27.3,51.0,2025-04-30 16:09:22
629.0,756.0,3.57,27.3,51.0,2025-04-30 16:09:23
628.0,756.0,3.57,27.3,51.0,2025-04-30 16:09:24
628.0,756.0,3.66,27.4,51.0,2025-04-30 16:09:25
627.0,757.0,3.73,27.4,51.0,2025-04-30 16:09:26
628.0,757.0,3.67,27.2,51.0,2025-04-30 16:09:27
628.0,756.0,3.53,27.2,51.0,2025-04-30 16:09:28
628.0,756.0,3.58,27.7,51.0,2025-04-30 16:09:29
629.0,756.0,3.59,27.7,51.0,2025-04-30 16:09:30
629.0,756.0,3.63,27.3,51.0,2025-04-30 16:09:31
628.0,755.0,3.59,27.3,51.0,2025-04-30 16:09:32
629.0,756.0,3.58,27.3,51.0,2025-04-30 16:09:33
630.0,756.0,3.55,27.3,51.0,2025-04-30 16:09:34
631.0,755.0,3.63,27.3,51.0,2025-04-30 16:09:35
631.0,756.0,3.62,27.3,51.0,2025-04-30 16:09:37
631.0,755.0,3.5,27.3,51.0,2025-04-30 16:09:38
632.0,756.0,3.53,27.3,51.0,2025-04-30 16:09:39
629.0,757.0,3.76,27.3,51.0,2025-04-30 16:09:40
629.0,757.0,3.63,27.3,51.0,2025-04-30 16:09:41
630.0,757.0,3.56,27.4,51.0,2025-04-30 16:09:42
630.0,757.0,3.59,27.4,51.0,2025-04-30 16:09:43
630.0,756.0,3.57,27.1,51.0,2025-04-30 16:09:44
629.0,756.0,3.59,27.1,51.0,2025-04-30 16:09:45
629.0,756.0,3.63,27.4,51.0,2025-04-30 16:09:46
629.0,756.0,3.62,27.4,51.0,2025-04-30 16:09:47
630.0,755.0,3.67,27.1,51.0,2025-04-30 16:09:48
631.0,755.0,3.5,27.1,51.0,2025-04-30 16:09:49
631.0,755.0,3.62,27.4,51.0,2025-04-30 16:09:50
630.0,756.0,3.64,27.4,51.0,2025-04-30 16:09:51
629.0,756.0,3.54,27.1,51.0,2025-04-30 16:09:52
629.0,756.0,3.56,27.1,51.0,2025-04-30 16:09:53
629.0,756.0,3.55,27.4,51.0,2025-04-30 16:09:55
629.0,756.0,3.58,27.4,51.0,2025-04-30 16:09:56
629.0,755.0,3.63,27.1,51.0,2025-04-30 16:09:57
631.0,757.0,3.6,27.1,51.0,2025-04-30 16:09:58
631.0,756.0,3.51,27.5,51.0,2025-04-30 16:09:59
631.0,757.0,3.55,27.5,51.0,2025-04-30 16:10:00
631.0,757.0,3.63,27.8,51.0,2025-04-30 16:10:01
631.0,757.0,3.62,27.8,51.0,2025-04-30 16:10:02
631.0,757.0,3.61,27.8,51.0,2025-04-30 16:10:03
630.0,757.0,3.61,27.8,51.0,2025-04-30 16:10:04
630.0,757.0,3.57,27.8,51.0,2025-04-30 16:10:05
631.0,757.0,3.56,27.8,51.0,2025-04-30 16:10:06
631.0,757.0,3.66,27.8,51.0,2025-04-30 16:10:08
631.0,757.0,3.65,27.8,51.0,2025-04-30 16:10:09
631.0,757.0,3.69,27.8,51.0,2025-04-30 16:10:10
631.0,757.0,3.56,27.8,51.0,2025-04-30 16:10:11
630.0,757.0,3.55,27.9,51.0,2025-04-30 16:10:12
631.0,757.0,3.53,27.9,51.0,2025-04-30 16:10:13
632.0,758.0,3.63,27.5,51.0,2025-04-30 16:10:14
632.0,757.0,3.64,27.5,51.0,2025-04-30 16:10:15
631.0,757.0,3.54,27.9,51.0,2025-04-30 16:10:17
631.0,758.0,3.56,27.9,51.0,2025-04-30 16:10:18
631.0,758.0,3.64,27.5,51.0,2025-04-30 16:10:19
632.0,758.0,3.63,27.5,51.0,2025-04-30 16:10:20
631.0,758.0,3.59,27.4,51.0,2025-04-30 16:10:21
631.0,758.0,3.6,27.4,51.0,2025-04-30 16:10:22
630.0,757.0,3.56,27.1,51.0,2025-04-30 16:10:23
630.0,757.0,3.57,27.1,51.0,2025-04-30 16:10:24
630.0,757.0,3.64,27.5,51.0,2025-04-30 16:10:25
630.0,757.0,3.64,27.5,51.0,2025-04-30 16:10:26
630.0,757.0,3.55,27.9,51.0,2025-04-30 16:10:27
629.0,757.0,3.56,27.9,51.0,2025-04-30 16:10:28
629.0,756.0,3.66,27.5,51.0,2025-04-30 16:10:29
628.0,757.0,3.63,27.5,51.0,2025-04-30 16:10:30
630.0,756.0,3.66,27.8,51.0,2025-04-30 16:10:32
629.0,756.0,3.53,27.8,51.0,2025-04-30 16:10:33
628.0,756.0,3.57,27.9,51.0,2025-04-30 16:10:34
628.0,756.0,3.57,27.9,51.0,2025-04-30 16:10:35
628.0,756.0,3.62,27.5,51.0,2025-04-30 16:10:36
627.0,756.0,3.65,27.5,51.0,2025-04-30 16:10:37
626.0,756.0,3.51,27.8,51.0,2025-04-30 16:10:38
626.0,757.0,3.59,27.8,51.0,2025-04-30 16:10:39
627.0,756.0,3.64,27.8,51.0,2025-04-30 16:10:40
627.0,757.0,3.63,27.8,51.0,2025-04-30 16:10:41
628.0,757.0,3.54,27.8,51.0,2025-04-30 16:10:42
629.0,757.0,3.54,27.8,51.0,2025-04-30 16:10:43
630.0,757.0,3.65,27.8,51.0,2025-04-30 16:10:45
629.0,756.0,3.17,27.8,51.0,2025-04-30 16:10:46
632.0,757.0,3.49,27.9,51.0,2025-04-30 16:10:47
632.0,758.0,3.59,27.9,51.0,2025-04-30 16:10:48
632.0,757.0,3.64,27.5,51.0,2025-04-30 16:10:49
632.0,757.0,3.65,27.5,51.0,2025-04-30 16:10:50
632.0,757.0,3.6,27.7,51.0,2025-04-30 16:10:51
632.0,757.0,3.57,27.7,51.0,2025-04-30 16:10:53
633.0,757.0,3.77,27.3,51.0,2025-04-30 16:10:54
632.0,757.0,3.61,27.3,51.0,2025-04-30 16:10:55
632.0,757.0,3.59,27.9,51.0,2025-04-30 16:10:56
632.0,757.0,3.59,27.9,51.0,2025-04-30 16:10:57
632.0,757.0,3.6,27.5,51.0,2025-04-30 16:10:58
633.0,757.0,3.62,27.5,51.0,2025-04-30 16:10:59
633.0,757.0,3.66,27.8,51.0,2025-04-30 16:11:00
634.0,757.0,3.62,27.8,51.0,2025-04-30 16:11:01
633.0,757.0,3.57,27.8,51.0,2025-04-30 16:11:02
634.0,757.0,3.58,27.8,51.0,2025-04-30 16:11:03
633.0,757.0,3.62,27.7,51.0,2025-04-30 16:11:04
632.0,756.0,3.61,27.7,51.0,2025-04-30 16:11:05
631.0,756.0,3.56,27.2,51.0,2025-04-30 16:11:06
631.0,756.0,3.56,27.2,51.0,2025-04-30 16:11:07
631.0,757.0,3.63,27.5,51.0,2025-04-30 16:11:08
631.0,757.0,3.63,27.5,51.0,2025-04-30 16:11:10
632.0,757.0,3.56,27.7,51.0,2025-04-30 16:11:11
632.0,757.0,3.61,27.7,51.0,2025-04-30 16:11:12
631.0,757.0,3.65,27.2,51.0,2025-04-30 16:11:13
632.0,757.0,3.64,27.2,51.0,2025-04-30 16:11:14
633.0,758.0,3.72,27.6,51.0,2025-04-30 16:11:15
633.0,758.0,3.57,27.6,51.0,2025-04-30 16:11:16
632.0,758.0,3.57,27.5,51.0,2025-04-30 16:11:17
634.0,758.0,3.56,27.5,51.0,2025-04-30 16:11:18
634.0,758.0,3.62,27.8,51.0,2025-04-30 16:11:19
634.0,758.0,3.62,27.8,51.0,2025-04-30 16:11:20
635.0,759.0,3.55,27.7,51.0,2025-04-30 16:11:22
636.0,759.0,3.56,27.7,51.0,2025-04-30 16:11:23
636.0,759.0,3.69,27.2,51.0,2025-04-30 16:11:24
635.0,759.0,3.6,27.2,51.0,2025-04-30 16:11:25
636.0,758.0,3.54,27.5,51.0,2025-04-30 16:11:26
636.0,759.0,3.59,27.5,51.0,2025-04-30 16:11:27
636.0,759.0,3.6,27.6,51.0,2025-04-30 16:11:28
636.0,759.0,3.67,27.6,51.0,2025-04-30 16:11:29
634.0,759.0,3.66,27.5,51.0,2025-04-30 16:11:30
635.0,759.0,3.56,27.5,51.0,2025-04-30 16:11:31
635.0,758.0,3.54,27.7,51.0,2025-04-30 16:11:32
636.0,759.0,3.55,27.7,51.0,2025-04-30 16:11:34
636.0,758.0,3.64,27.1,51.0,2025-04-30 16:11:35
636.0,758.0,3.61,27.1,51.0,2025-04-30 16:11:36
638.0,758.0,3.67,27.3,51.0,2025-04-30 16:11:37
636.0,758.0,3.55,27.3,51.0,2025-04-30 16:11:38
635.0,758.0,3.58,27.3,51.0,2025-04-30 16:11:39
634.0,757.0,3.58,27.3,51.0,2025-04-30 16:11:40
633.0,757.0,3.61,27.3,51.0,2025-04-30 16:11:41
631.0,756.0,3.63,27.3,51.0,2025-04-30 16:11:42
629.0,755.0,3.51,27.2,51.0,2025-04-30 16:11:43
627.0,755.0,3.53,27.2,51.0,2025-04-30 16:11:44
625.0,754.0,3.61,27.6,51.0,2025-04-30 16:11:45
624.0,753.0,3.59,27.6,51.0,2025-04-30 16:11:47
622.0,754.0,3.55,27.5,51.0,2025-04-30 16:11:48
622.0,753.0,3.56,27.5,51.0,2025-04-30 16:11:49
621.0,753.0,3.58,27.8,51.0,2025-04-30 16:11:50
622.0,753.0,3.58,27.8,51.0,2025-04-30 16:11:51
623.0,753.0,3.59,27.8,51.0,2025-04-30 16:11:52
623.0,753.0,3.57,27.8,51.0,2025-04-30 16:11:53
624.0,754.0,3.53,27.7,51.0,2025-04-30 16:11:54
625.0,754.0,3.54,27.7,51.0,2025-04-30 16:11:55
625.0,754.0,3.63,27.1,51.0,2025-04-30 16:11:56
626.0,755.0,3.62,27.1,51.0,2025-04-30 16:11:57
627.0,755.0,3.65,27.3,51.0,2025-04-30 16:11:58
626.0,755.0,3.52,27.3,51.0,2025-04-30 16:12:00
628.0,755.0,3.52,27.2,51.0,2025-04-30 16:12:01
628.0,755.0,3.58,27.2,51.0,2025-04-30 16:12:02
629.0,755.0,3.57,27.6,51.0,2025-04-30 16:12:03
630.0,755.0,3.57,27.6,51.0,2025-04-30 16:12:04
630.0,755.0,3.53,27.5,51.0,2025-04-30 16:12:05
631.0,756.0,3.56,27.5,51.0,2025-04-30 16:12:06
631.0,756.0,3.68,27.8,51.0,2025-04-30 16:12:07
631.0,757.0,3.64,27.8,51.0,2025-04-30 16:12:08
631.0,757.0,3.55,27.7,51.0,2025-04-30 16:12:09
632.0,757.0,3.54,27.7,51.0,2025-04-30 16:12:10
632.0,757.0,3.59,27.1,51.0,2025-04-30 16:12:12
632.0,757.0,3.59,27.1,51.0,2025-04-30 16:12:13
633.0,757.0,3.6,27.3,51.0,2025-04-30 16:12:14
634.0,757.0,3.58,27.3,51.0,2025-04-30 16:12:15
634.0,757.0,3.63,27.2,51.0,2025-04-30 16:12:16
633.0,757.0,3.59,27.2,51.0,2025-04-30 16:12:17
633.0,757.0,3.63,27.5,51.0,2025-04-30 16:12:18
634.0,757.0,3.63,27.5,51.0,2025-04-30 16:12:19
635.0,757.0,3.67,27.6,51.0,2025-04-30 16:12:20
636.0,755.0,3.38,27.6,51.0,2025-04-30 16:12:21
632.0,761.0,3.66,27.4,51.0,2025-04-30 16:12:22
633.0,758.0,3.61,27.4,51.0,2025-04-30 16:12:23
633.0,758.0,3.48,27.8,51.0,2025-04-30 16:12:25
633.0,759.0,3.57,27.8,51.0,2025-04-30 16:12:26
633.0,758.0,3.64,27.6,51.0,2025-04-30 16:12:27
634.0,758.0,3.6,27.6,51.0,2025-04-30 16:12:28
635.0,758.0,3.61,27.4,51.0,2025-04-30 16:12:29
634.0,758.0,3.54,27.4,51.0,2025-04-30 16:12:30
632.0,758.0,3.49,27.8,51.0,2025-04-30 16:12:31
633.0,758.0,3.58,27.8,51.0,2025-04-30 16:12:32
633.0,757.0,3.63,27.6,51.0,2025-04-30 16:12:33
633.0,757.0,3.62,27.6,51.0,2025-04-30 16:12:34
633.0,757.0,3.58,27.4,51.0,2025-04-30 16:12:35
633.0,757.0,3.55,27.4,51.0,2025-04-30 16:12:37
633.0,757.0,3.63,27.0,51.0,2025-04-30 16:12:38
633.0,757.0,3.63,27.0,51.0,2025-04-30 16:12:39
633.0,757.0,3.57,27.5,51.0,2025-04-30 16:12:40
633.0,757.0,3.56,27.5,51.0,2025-04-30 16:12:41
634.0,756.0,3.75,27.6,51.0,2025-04-30 16:12:42
633.0,756.0,3.62,27.6,51.0,2025-04-30 16:12:43
633.0,756.0,3.57,27.4,51.0,2025-04-30 16:12:44
633.0,756.0,3.56,27.4,51.0,2025-04-30 16:12:45
632.0,756.0,3.63,27.8,51.0,2025-04-30 16:12:46
631.0,755.0,3.57,27.8,51.0,2025-04-30 16:12:47
631.0,755.0,3.47,27.6,51.0,2025-04-30 16:12:48
631.0,755.0,3.53,27.6,51.0,2025-04-30 16:12:50
631.0,755.0,3.65,27.5,51.0,2025-04-30 16:12:51
631.0,755.0,3.66,27.5,51.0,2025-04-30 16:12:52
631.0,755.0,3.56,27.6,51.0,2025-04-30 16:12:53
631.0,754.0,3.56,27.6,51.0,2025-04-30 16:12:54
630.0,754.0,3.57,27.5,51.0,2025-04-30 16:12:55
630.0,754.0,3.59,27.5,51.0,2025-04-30 16:12:56
629.0,754.0,3.53,27.5,51.0,2025-04-30 16:12:57
629.0,754.0,3.55,27.5,51.0,2025-04-30 16:12:58
629.0,754.0,3.58,27.5,51.0,2025-04-30 16:12:59
630.0,754.0,3.61,27.5,51.0,2025-04-30 16:13:00
629.0,754.0,3.63,27.5,51.0,2025-04-30 16:13:02
630.0,754.0,3.58,27.5,51.0,2025-04-30 16:13:03
630.0,754.0,3.67,27.4,51.0,2025-04-30 16:13:04
630.0,754.0,3.52,27.4,51.0,2025-04-30 16:13:05
631.0,754.0,3.56,27.8,51.0,2025-04-30 16:13:06
632.0,754.0,3.46,27.8,51.0,2025-04-30 16:13:07
627.0,756.0,3.63,27.5,51.0,2025-04-30 16:13:08
628.0,756.0,3.58,27.5,51.0,2025-04-30 16:13:09
